job_family,experiment_id,seed,output_dir,scientific_question,contract_sha256,RL_ALGORITHM,POLICY_ENCODER,VINE_FEATURE_MODE,CVAR_OBSERVATION_MODE,CVAR_REWARD_MODE,PRETRAIN_DATA_MODE,RUN_FINETUNE,SYNTHETIC_RETURNS_FILE,CHECKPOINT_PREFIX,LR_ACTOR,LR_CRITIC,ENTROPY_COEF,PRETRAIN_BEHAVIOR_GATE_MODE
causal_ablation,moving_block_bootstrap_pretraining,20261006,data/publication_extension_runs_v4/moving_block_bootstrap_pretraining/seed_20261006,Does the vine generator add value beyond a nonparametric temporal bootstrap with matched training updates?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,moving_block_bootstrap,true,data/ablation_training_bundles/moving_block_bootstrap.RData,td3_lstm_vine,0.00003,0.0001,0.005,report_only
causal_ablation,moving_block_bootstrap_pretraining,20261007,data/publication_extension_runs_v4/moving_block_bootstrap_pretraining/seed_20261007,Does the vine generator add value beyond a nonparametric temporal bootstrap with matched training updates?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,moving_block_bootstrap,true,data/ablation_training_bundles/moving_block_bootstrap.RData,td3_lstm_vine,0.00003,0.0001,0.005,report_only
causal_ablation,moving_block_bootstrap_pretraining,20261008,data/publication_extension_runs_v4/moving_block_bootstrap_pretraining/seed_20261008,Does the vine generator add value beyond a nonparametric temporal bootstrap with matched training updates?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,moving_block_bootstrap,true,data/ablation_training_bundles/moving_block_bootstrap.RData,td3_lstm_vine,0.00003,0.0001,0.005,report_only
causal_ablation,moving_block_bootstrap_pretraining,20261009,data/publication_extension_runs_v4/moving_block_bootstrap_pretraining/seed_20261009,Does the vine generator add value beyond a nonparametric temporal bootstrap with matched training updates?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,moving_block_bootstrap,true,data/ablation_training_bundles/moving_block_bootstrap.RData,td3_lstm_vine,0.00003,0.0001,0.005,report_only
causal_ablation,moving_block_bootstrap_pretraining,20261010,data/publication_extension_runs_v4/moving_block_bootstrap_pretraining/seed_20261010,Does the vine generator add value beyond a nonparametric temporal bootstrap with matched training updates?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,moving_block_bootstrap,true,data/ablation_training_bundles/moving_block_bootstrap.RData,td3_lstm_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261001,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261001,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261002,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261002,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261003,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261003,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261004,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261004,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261005,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261005,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261006,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261006,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261007,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261007,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261008,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261008,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261009,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261009,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,feedforward_capacity_matched,20261010,data/publication_extension_runs_v4/feedforward_capacity_matched/seed_20261010,Does recurrent state processing add value beyond a parameter-matched feedforward encoder?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,mlp,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,td3_mlp_vine,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261001,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261001,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261002,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261002,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261003,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261003,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261004,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261004,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261005,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261005,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261006,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261006,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261007,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261007,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261008,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261008,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261009,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261009,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
causal_ablation,pretrained_only_no_historical_finetuning,20261010,data/publication_extension_runs_v4/pretrained_only_no_historical_finetuning/seed_20261010,Does historical fine-tuning add value after synthetic pretraining?,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,td3,lstm,full,full,full,vine_synthetic,false,data/synthetic_returns.RData,td3_lstm_vine_pretrained_only,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261001,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261001,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261002,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261002,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261003,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261003,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261004,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261004,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261005,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261005,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261006,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261006,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261007,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261007,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261008,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261008,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261009,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261009,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,ddpg_lstm_full,20261010,data/publication_extension_runs_v4/ddpg_lstm_full/seed_20261010,Matched-seed DDPG control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ddpg,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ddpg_lstm_vine,0.00003,0.0001,0.005,report_only
rl_algorithm_control,sac_lstm_full,20261001,data/publication_extension_runs_v4/sac_lstm_full/seed_20261001,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261002,data/publication_extension_runs_v4/sac_lstm_full/seed_20261002,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261003,data/publication_extension_runs_v4/sac_lstm_full/seed_20261003,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261004,data/publication_extension_runs_v4/sac_lstm_full/seed_20261004,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261005,data/publication_extension_runs_v4/sac_lstm_full/seed_20261005,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261006,data/publication_extension_runs_v4/sac_lstm_full/seed_20261006,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261007,data/publication_extension_runs_v4/sac_lstm_full/seed_20261007,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261008,data/publication_extension_runs_v4/sac_lstm_full/seed_20261008,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261009,data/publication_extension_runs_v4/sac_lstm_full/seed_20261009,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,sac_lstm_full,20261010,data/publication_extension_runs_v4/sac_lstm_full/seed_20261010,Matched-seed SAC control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,sac,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,sac_lstm_vine,0.0003,0.0003,0.1,report_only
rl_algorithm_control,ppo_lstm_full,20261001,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261001,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261002,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261002,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261003,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261003,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261004,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261004,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261005,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261005,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261006,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261006,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261007,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261007,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261008,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261008,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261009,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261009,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,ppo_lstm_full,20261010,data/publication_extension_runs_v4/ppo_lstm_full/seed_20261010,Matched-seed PPO control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,ppo,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,ppo_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261001,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261001,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261002,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261002,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261003,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261003,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261004,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261004,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261005,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261005,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261006,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261006,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261007,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261007,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261008,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261008,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261009,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261009,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
rl_algorithm_control,a2c_lstm_full,20261010,data/publication_extension_runs_v4/a2c_lstm_full/seed_20261010,Matched-seed A2C control.,767bf7747c2f21ad8d76fae2717351d2b476200532c47e8a2253a59f0b14afd7,a2c,lstm,full,full,full,vine_synthetic,true,data/synthetic_returns.RData,a2c_lstm_vine,0.0003,0.001,0.005,report_only
